CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer_name,from,until,null,PRICE         
2,5208086441426,ΚΑΛΗΜΕΡΑ 700G ΦΟΡΜΑ ΤΟΣΤ ΣΤΑΡΕΝΙΟ,1.35,1.93,5208086441426.jpg,1,Ψωμί για Tοστ,Kg,,Bazaar,24-07-2024,30-07-2024,,
3,5200127470969,ΚΑΣΙΜΗ 350G ΑΡΤΟΣΚΕΥΑΣΜΑ ΤΟ ΧΩΡΙΑΤΙΚΟ,0.75,2.14,5200127470969.jpg,0,Ψωμί Φραντζόλα,Kg,,Bazaar,24-07-2024,30-07-2024,,
4,5201004057464,ΠΑΠΑΔΟΠΟΥΛΟΥ 127.5Gx4 ΦΡΥΓ ΣΙΤΟΥ (ΔΩΡΟ 1 ΠΑΚΕΤΟ),1.49,2.92,5201004057464.jpg,0,Φρυγανιές,Kg,,Bazaar,24-07-2024,30-07-2024,,
5,5201013012508,ΜΑΚΒΕΛ 500G ΣΠΑΓΓΕΤΙ N.6,0.69,1.38,5201013012508.jpg,0,Μακαρόνια Νο 6,Kg,,Bazaar,24-07-2024,30-07-2024,,
5,5201013020107,ΕΛΛΗΝΙΚΗ ΣΠΟΡΑ 500G ΣΠΑΓΓΕΤΙ No6,0.62,1.24,5201013020107.jpg,1,Μακαρόνια Νο 6,Kg,,Bazaar,24-07-2024,30-07-2024,,
6,1501,ΧΟΙΡΙΝΟ ΛΑΙΜΟΣ ΝΩΠΟ Μ/Ο ΟΛΛΑΝΔΙΑΣ,5.49,5.49,18437.jpg,0,Νωπό Χοιρινό,Kg,,Bazaar,24-07-2024,30-07-2024,,
7,01741,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ (ΧΥΜΑ),3.19,3.19,01741.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,Bazaar,24-07-2024,30-07-2024,,
8,5202528068899,FARMER 200G ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ ΤΕΤΡΑΓ ΣΕ ΦΕΤΕΣ,1.19,5.95,5202528068899.jpg,1,Γαλοπούλα,Kg,,Bazaar,24-07-2024,30-07-2024,,
8,5202575007483,CRETA TOSTAKI 160G ΧΩΡ. ΓΛΟΥΤΕΝΗ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ,1.79,11.19,5202575007483.jpg,0,Γαλοπούλα,Kg,,Bazaar,24-07-2024,30-07-2024,,
9,5208116140008,ΚΑΛΛΙΜΑΝΗ 450G ΓΛΩΣΣΑ ΦΙΛΕΤΟ ΚΤΨ,6.64,14.76,5208116140008.jpg,0,Ψάρια Κατεψυγμένα,Kg,,Bazaar,24-07-2024,30-07-2024,,
10,5202178001116,ΟΛΥΜΠΟΣ 1L ΦΡΕΣΚΟ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ ΠΛΗΡΕΣ,1.49,1.49,5202178001116.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,Bazaar,24-07-2024,30-07-2024,,
11,5202178001178,ΟΛΥΜΠΟΣ 1L ΦΡΕΣΚΟ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ ΕΛΑΦΡΥ,1.49,1.49,5202178001178.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Bazaar,24-07-2024,30-07-2024,,
12,5201037508032,ΒΛΑΧΑΣ 410G ΓΑΛΑ ΕΒΑΠΟΡΕ ΠΛΗΡΕΣ 7.5%,1.16,2.83,5201037508032.jpg,0,Γάλα Εβαπορέ,lt,,Bazaar,24-07-2024,30-07-2024,,
12,5201037508063,ΒΛΑΧΑΣ 410G ΓΑΛΑ ΕΒΑΠΟΡΕ ΕΛΑΦΡΥ 4%,1.16,2.83,5201037508063.jpg,0,Γάλα Εβαπορέ,lt,,Bazaar,24-07-2024,30-07-2024,,
13,5202234160702,ΚΡΙ ΚΡΙ 200Gx2(+1 free) ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΑΣ 3.85%,1.84,3.07,5202234160702.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,Bazaar,24-07-2024,30-07-2024,,
13,5208086449972,ΣΤΡΟΥΓΓΑ 1KG ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 10%,2.69,2.69,5208086449972.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,Bazaar,24-07-2024,30-07-2024,,
14,5202234160719,ΚΡΙ ΚΡΙ 200Gx2(+1 free) ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΑΣ 2%,1.84,3.07,5202234160719.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,Bazaar,24-07-2024,30-07-2024,,
14,5208086450404,ΣΤΡΟΥΓΓΑ 1KG ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2%,2.69,2.69,5208086450404.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,Bazaar,24-07-2024,30-07-2024,,
15,07002,ΧΩΤΟΣ ΦΕΤΑ Π.Ο.Π  ΛΑΡΙΣΑΣ /ΔΟΧΕΙΟ 15KG,9.29,9.29,07002.jpg,0,Τυρί Φέτα,kg,,Bazaar,24-07-2024,30-07-2024,,
16,5208086414468,ΑΓΡΟΚΤΗΜΑ ΓΚΟΥΝΤΑ 500G ΣΕ ΦΕΤΕΣ (FRESH PACK),2.98,5.96,5208086414468.jpg,0,Τυρί Γκούντα,kg,,Bazaar,24-07-2024,30-07-2024,,
17,5208086414789,PALADIN 200G / 10-ΦΕΤΕΣ FINESSE ΤΥΡΙ  Τ. ΓΚΟΥΝΤΑ,1.92,9.6,5208086414789.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,Bazaar,24-07-2024,30-07-2024,,
18,5201106271270,PUMMARO 500G PASSATA ΚΛΑΣΣΙΚΟ,0.86,1.72,5201106271270.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,Bazaar,24-07-2024,30-07-2024,,
18,5202908500001,THE RED FARM 500G ΤΟΜΑΤΑ PASSATA,0.57,1.14,5202908500001.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,Bazaar,24-07-2024,30-07-2024,,
19,5208086423408,ΑΓΡΟΚΤΗΜΑ 6-ΤΜΧ ΑΥΓΑ MEDIUM,1.49,0.25,5208086423408.jpg,1,Αυγά,τμχ,,Bazaar,24-07-2024,30-07-2024,,
20,8710448545064,REMIA GOLD 250G ΜΑΡΓΑΡΙΝΗ 80%  /ΑΛΟΥΜΙΝΟΧΑΡΤΟ,0.79,3.16,8710448545064.jpg,0,Μαργαρίνες,kg,,Bazaar,24-07-2024,30-07-2024,,
21,5208086449019,ΠΑΡΑΔΟΣΙΑΚΟ ΕΚΛΕΚΤΟ 1L ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ,10.9,10.9,5208086449019.jpg,1,Παρθένο Ελαιόλαδο,lt,,Bazaar,24-07-2024,30-07-2024,,
22,5208086440979,FARMER 1L ΗΛΙΕΛΑΙΟ,1.5,0.15,5208086440979.jpg,1,Ηλιέλαιο,lt,,Bazaar,24-07-2024,30-07-2024,,
23,5201262221904,ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1.1KG ΑΡΑΚΑΣ ΚΤΨ,3.19,2.9,5201262221904.jpg,0,Λαχανικά Κατεψυγμένα,kg,,Bazaar,24-07-2024,30-07-2024,,
23,5208086414543,FARMER 1KG ΑΡΑΚΑΣ ΚΤΨ,1.79,1.79,5208086414543.jpg,1,Λαχανικά Κατεψυγμένα,kg,,Bazaar,24-07-2024,30-07-2024,,
23,5208086415182,FARMER 1KG ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓΓΥΛΑ ΚΤΨ,1.79,1.79,5208086415182.jpg,1,Λαχανικά Κατεψυγμένα,kg,,Bazaar,24-07-2024,30-07-2024,,
24,5200120912039,ROYAL SUGAR 1KG ΖΑΧΑΡΗ  ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ,0.85,0.85,5200120912039.jpg,1,Λευκή Ζάχαρη,kg,,Bazaar,24-07-2024,30-07-2024,,
26,5201037503754,ΔΕΛΤΑ 1L ADVANCE ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ (ΦΙΑΛΗ),2.18,2.18,5201037503754.jpg,0,Γάλα για βρέφη,kg,,Bazaar,24-07-2024,30-07-2024,,
27,5208086444953,ΚΑΛΗΜΕΡΑ 100G ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ,1.08,10.8,5208086444953.jpg,1,Ελληνικός Καφές,kg,,Bazaar,24-07-2024,30-07-2024,,
28,5208086439508,INSTACOFFEE 200G ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ CLASSIC,5.18,25.9,5208086439508.jpg,1,Στιγμιαίος Καφές,kg,,Bazaar,24-07-2024,30-07-2024,,
29,4000508087516,JACOBS 250G ΚΑΦΕΣ ΦΙΛΤΡΟΥ ΔΥΝΑΤΟΣ,4.75,19,4000508087516.jpg,0,Γαλλικός Καφές,kg,,Bazaar,24-07-2024,30-07-2024,,
30,5208086444717,DELISSA 200G ΦΡΟΥΚΤΟΖΗ,1.19,5.95,5208086444717.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,diabetes,Bazaar,24-07-2024,30-07-2024,,
32,5201399011270,3Α 500G ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣΑΓΩΓΗΣ,1.75,3.5,5201399011270.jpg,0,Φακές,kg,,Bazaar,24-07-2024,30-07-2024,,
32,5208086400089,FARMER 500G ΦΑΚΕΣ ΨΙΛΕΣ,0.99,1.98,5208086400089.jpg,1,Φακές,kg,,Bazaar,24-07-2024,30-07-2024,,
33,5208086441310,ΑΓΡΟΚΤΗΜΑ 1L ΦΥΣ. ΧΥΜΟΣ 100% ΠΟΡΤΟΚΑΛΙ ΛΑΚΩΝΙΑΣ,1.17,1.17,5208086441310.jpg,1,Χυμός Πορτοκάλι,lt,,Bazaar,24-07-2024,30-07-2024,,
35,5208086445820,ALLDAY CLEAN 3L 30ΜΕΖ ΥΓΡΟ ΠΛΥΝΤ. ΛΩΤΟΣ ΟΡΧΙΔΕΑ,3.59,0.12,5208086445820.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,Bazaar,24-07-2024,30-07-2024,,
35,8720181426278,OMO 1.4L LIQ ΤΡΟΠΙΚΑ ΛΟΥΛΟΥΔΙΑ 28MEZ,3.65,0.08,8720181426278.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,Bazaar,24-07-2024,30-07-2024,,
36,5208086416387,BAZAAR 1L PLUS ΚΑΘΑΡΙΣΤΙΚΟ ΑΡΩΜΑ ΦΡΕΣΚΑΔΑΣ,1.35,1.35,5208086416387.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,Bazaar,24-07-2024,30-07-2024,,
36,5208086441815,ALLDAY CLEAN 2L ΧΛΩΡΟ,0.95,0.47,5208086441815.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,Bazaar,24-07-2024,30-07-2024,,
37,5208086446322,ALLDAY 1L ΥΓΡΟ ΠΙΑΤΩΝ LEMON,0.99,0.99,5208086446322.jpg,1,Απορρυπαντικά Πιάτων,lt,,Bazaar,24-07-2024,30-07-2024,,
38,5208086449415,SOFTIES 800G ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ ΛΕΥΚΟ,2.5,3.13,5208086449415.jpg,1,Χαρτί Κουζίνας,kg,,Bazaar,24-07-2024,30-07-2024,,
39,6920354836077,COLGATE 75ML BAKING SODA,1.13,15.07,6920354836077.jpg,0,Οδοντόκρεμα,kg,,Bazaar,24-07-2024,30-07-2024,,
40,5208086432677,BAZAAR SOFTIES 10-ΤΜΧ ΡΟΛΑ ΥΓΕΙΑΣ 3-ΦΥΛΛΑ (112Gx10),3.59,3.21,5208086432677.jpg,1,Χαρτί Υγείας,τμχ,,Bazaar,24-07-2024,30-07-2024,,
41,5201263006357,EVERYDAY 18-ΤΜΧ HDRY UL PL SUPER ECONOMY,2.24,0.12,5201263006357.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,Bazaar,24-07-2024,30-07-2024,,
42,4008713011289,BRUGGEN 500G ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ ΟΛΟΚΛΗΡΕΣ,0.96,1.92,4008713011289.jpg,0,Προϊόντα Βρώμης,kg,diabetes,Bazaar,24-07-2024,30-07-2024,,
43,5201143149266,SYOSS 750ML ΣΑΜΠΟΥΑΝ VOLUME,3.89,5.19,5201143149266.jpg,0,Σαμπουάν,lt,,Bazaar,24-07-2024,30-07-2024,,
44,5201109601661,ΠΑΠΟΥΤΣΑΝΗ ΚΑΡΑΒΑΚΙ 125G ΣΑΠΟΥΝΙ ΛΕΥΚΟ,0.7,5.6,5201109601661.jpg,0,Σαπούνι Στερεό,kg,,Bazaar,24-07-2024,30-07-2024,,
45,5207350000024,SENSI 10-ΤΜΧ ΑΝΟΙΧΤΗ ΠΑΝΑ ΕΝΗΛΙΚΩΝ MEDIUM,4.99,0.5,5207350000024.jpg,1,Πάνες Ακράτειας,τμχ,,Bazaar,24-07-2024,30-07-2024,,
47,5208086442256,ALLDAY 80-ΤΜΧ ΜΩΡΟΜΑΝΤΗΛΑ ALOE VERA,0.79,0.01,5208086442256.jpg,1,Μωρομάντηλα,τμχ,,Bazaar,24-07-2024,30-07-2024,,
48,5201410220056,SEPTONA 500ML BABY ΣΑΜΠ & ΑΦΡΟΛ ΒΑΛΣ & ΑΛΟΗ,2.79,5.58,5201410220056.jpg,0,Σαμπουάν για Μωρά,lt,,Bazaar,24-07-2024,30-07-2024,,
49,5208086440276,JOLLY DOG 300G ΣΚΥΛΟΤΡΟΦΗ ΔΙΣΚΑΚΙ ΠΑΤΕ ΒΟΔΙΝΟ ΚΑΡΟΤΑ,0.89,2.97,5208086440276.jpg,1,Τροφή για Σκύλους,kg,,Bazaar,24-07-2024,30-07-2024,,
50,5208086439829,JOLLY CAT 100G ΓΑΤΟΤΡΟΦΗ ΔΙΣΚΑΚΙ ΠΑΤΕ ΒΟΔΙΝΟ ΚΑΡΔΙΑ,0.41,4.1,5208086439829.jpg,1,Τροφή για γάτες,kg,,Bazaar,24-07-2024,30-07-2024,,
51,5201544100293,ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ 1KG ΑΛΕΥΡΙ (-0.38) ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ,1.36,1.36,5201544100293.jpg,0,Αλεύρι,kg,,Bazaar,24-07-2024,30-07-2024,,
51,5208086441402,ΑΓΡΟΚΤΗΜΑ 1KG ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ Τ70%,0.69,0.69,5208086441402.jpg,1,Αλεύρι,kg,,Bazaar,24-07-2024,30-07-2024,,
52,18902,ΒΟΕΙΟ ΠΟΝΤΙΚΙ ΝΩΠΟ Α/Ο Ν/Ζ ΙΣΠΑΝΙΑΣ,9.45,9.45,18902.jpg,0,Μοσχάρι,kg,,Bazaar,24-07-2024,30-07-2024,,
53,5202575007469,CRETA TOSTAKI 160G ΧΩΡ. ΓΛΟΥΤΕΝΗ ΠΑΡΙΖΑ ΦΕΤΕΣ,0.75,4.69,5202575007469.jpg,0,Πάριζα,kg,,Bazaar,24-07-2024,30-07-2024,,
54,5208086421121,FARMER 1L 3.5% ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚ.ΜΕ ΚΑΠΑΚΙ,1.05,1.05,5208086421121.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,Bazaar,24-07-2024,30-07-2024,,
55,5208086421275,FARMER 1L 1.5% ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚ.ΜΕ ΚΑΠΑΚΙ,0.99,0.99,5208086421275.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,Bazaar,24-07-2024,30-07-2024,,
56,5208086426430,ΑΓΡΟΚΤΗΜΑ 400G ΛΕΥΚΟ ΤΥΡΙ (vacuum),2.49,6.22,5208086426430.jpg,1,Λευκό τυρί,kg,,Bazaar,24-07-2024,30-07-2024,,
57,5201399011201,3Α 500G ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΕΙΣΑΓΩΓΗΣ,1.95,3.9,5201399011201.jpg,0,Φασόλια,kg,,Bazaar,24-07-2024,30-07-2024,,
57,5208086400058,FARMER 500G ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΚΑΝΑΔΑ,1.09,2.18,5208086400058.jpg,1,Φασόλια,kg,,Bazaar,24-07-2024,30-07-2024,,
58,5201399011317,3Α 500G ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣΑΓΩΓΗΣ,2.62,5.24,5201399011317.jpg,0,Ρεβύθια,kg,,Bazaar,24-07-2024,30-07-2024,,
58,5208086400072,FARMER 500G ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ,1.45,2.9,5208086400072.jpg,1,Ρεβύθια,kg,,Bazaar,24-07-2024,30-07-2024,,
1,80037925,ΑΡΙΣΤΟΝ ΡΥΖΙ ΚΑΡΟΛΙΝΑ 500ΓΡ.,1.68,3.36,default_kalathi.png,0,Ρύζι,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
2,299043 / 300651,ΓΑΛΑΞΙΑΣ ΣΤΑΡΕΝΙΟ ΦΟΡΜΑ 680ΓΡ.,1.35,1.99,default_kalathi.png,1,Ψωμί για Tοστ,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
3,80020651/80020650,ΑΡΤΟΠΑΡΑΣΚΕΥΑΣΜΑ ΧΩΡΙΑΤΙΚΟ Ή ΧΩΡΙΑΤΙΚΟ ΣΟΥΣΑΜΕΝΙΟ 350γρ ΨΗ.-ΚΑΤ.,0.75,2.14,default_kalathi.png,0,Ψωμί Φραντζόλα,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
3,80040041,ΚΑΤΣΕΛΗΣ ΔΙΠΛΟΖΥΜΩΤΟ ΣΤΑΡΕΝΙΟ ΠΡΟΖΥΜΕΝΙΟ ΨΩΜΙ ΣΕ ΦΕΤΕΣ 500ΓΡ ,1.68,3.36,default_kalathi.png,0,Ψωμί Φραντζόλα,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
4,301761,ELITE 3+1ΔΩΡΟ CLASSIC ΟΛ.ΑΛΕΣΗΣ (4Χ90ΓΡ).,1.53,5.67,default_kalathi.png,0,Φρυγανιές,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
5,200450,ΗΛΙΟΣ ΣΠΑΓΕΤΙ Νο6 500ΓΡ.,0.68,1.36,default_kalathi.png,0,Μακαρόνια Νο 6,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
6,80027768,ΣΠΑΛΑ ΧΟΙΡΙΝΗ Μ/Ο ΟΛΛΑΝΔΙΑΣ (Μόνο καταστήματα με τμήμα Κρεοπωλείου),4.80,4.80,default_kalathi.png,0,Νωπό Χοιρινό,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
6,80027751,ΜΠΟΥΤΙ ΧΟΙΡΙΝΟ Μ/Ο ΟΛΛΑΝΔΙΑΣ (Μόνο καταστήματα με τμήμα Κρεοπωλείου),4.80,4.80,default_kalathi.png,0,Νωπό Χοιρινό,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
7,80044072,ΒΛΑΧΙΚΟ ΕΛΛΗΝIKO ΚΟΤΟΠΟΥΛΟ ΟΛΟΚΛΗΡΟ ΝΩΠΟ ΤΥΠΟΠΟΙΗΜΕΝΟ,2.90,2.90,default_kalathi.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
7,80027945,ΚΟΤΟΠΟΥΛΟ ΟΛΟΚΛΗΡΟ ΝΩΠΟ ΕΛΛΗΝΙΚΟ  ΧΥΜΑ (ΚΑΤΑΣΤΗΜΑΤΑ ΕΥΒΟΙΑΣ με τμήμα Κρεοπωλείου) ,2.90,2.90,default_kalathi.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
7,80044741,ΒΛΑΧΙΚΟ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ ΤΥΠΟΠΟΙΗΜΕΝΟ (Καταστήματα που διαθέτουν μόνο τυποποιημένα κρέατα),3.55,3.55,default_kalathi.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
7,80027956,ΦΤΕΡΟΥΓΑ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΗ (Μόνο καταστήματα με τμήμα Κρεοπωλείου),2.50,2.50,default_kalathi.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
8,80009714,ΠΑΣΣΙΑΣ Χ.ΓΛΟΥΤ. ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΣΤΡΟΓΓΥΛΗ,8.98,8.98,default_kalathi.png,0,Γαλοπούλα,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
8,80012354,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ 160ΓΡ.,2.09,13.06,default_kalathi.png,0,Γαλοπούλα,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
9,80023930,ΠΑΓΚΑΣΙΟΥΣ ΦΙΛ.Δ/Φ 1000ΓΡ.(Κ.Β.800ΓΡ.),4.75,5.94,default_kalathi.png,0,Ψάρια Κατεψυγμένα,Kg,,Γαλαξίας,24-07-2024,30-07-2024,,
10,80030760,ΜΑΝΔΡΕΚΑ ΦΡΕΣΚΟ ΓΑΛΑ ΠΛΗΡΕΣ 1ΛΤ (ΝΟΜΟΙ ΑΧΑΪΑΣ - ΚΟΡΙΝΘΟΥ - ΑΡΓΟΛΙΔΑΣ),1.22,1.22,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,Γαλαξίας,24-07-2024,30-07-2024,,
10,80030387,ΘΕΣ ΓΑΛΑ ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΠΛΗΡΕΣ 1LT (ΜΟΝΟ ΘΕΣΣΑΛΙΑ),1.32,1.32,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,Γαλαξίας,24-07-2024,30-07-2024,,
10,351077,ΜΕΒΓΑΛ ΓΑΛΑ ΑΓΕΛΑΔΑΣ ΛΕΥΚΟ ΠΛΗΡΕΣ 3.7% 1LT (ΜΑΚΕΔΟΝΙΑ- ΘΡΑΚΗ),1.38,1.38,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,Γαλαξίας,24-07-2024,30-07-2024,,
10,80036843,ΣΕΡΓΑΛ ΓΑΛΑ ΦΡΕΣΚΟ ΠΛΗΡΕΣ 1LT (ΜΑΚΕΔΟΝΙΑ - ΘΡΑΚΗ),1.12,1.12,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,Γαλαξίας,24-07-2024,30-07-2024,,
10,351231,ΟΛΥΜΠΟΣ ΕΠΙΛΕΓΜΕΝΟ ΠΛΗΡΕΣ 3.7% 1LT  ,1.49,1.49,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,Γαλαξίας,24-07-2024,30-07-2024,,
10,352830,ΔΩΔΩΝΗ ΓΑΛΑ ΠΛΗΡΕΣ 3.5%ΛΙΠ. 1LT (ΜΟΝΟ ΗΠΕΙΡΟΣ ),1.35,1.35,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,Γαλαξίας,24-07-2024,30-07-2024,,
11,80030761,ΜΑΝΔΡΕΚΑ ΦΡΕΣΚΟ ΓΑΛΑ ΕΛΑΦΡΥ 1ΛΤ (ΝΟΜΟΙ ΑΧΑΪΑΣ - ΚΟΡΙΝΘΟΥ - ΑΡΓΟΛΙΔΑΣ),1.22,1.22,default_kalathi.png,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Γαλαξίας,24-07-2024,30-07-2024,,
11,80030386,ΘΕΣ γαλα  ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΕΛΑΦΡΥ 1LT (ΜΟΝΟ ΘΕΣΣΑΛΙΑ),1.32,1.32,default_kalathi.png,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Γαλαξίας,24-07-2024,30-07-2024,,
11,351080,ΜΕΒΓΑΛ ΓΑΛΑ ΑΓΕΛΑΔΑΣ ΛΕΥΚΟ LIGHT 1.5% 1LT (ΘΕΣΣΑΛΙΑ-ΜΑΚΕΔΟΝΙΑ- ΘΡΑΚΗ),1.38,1.38,default_kalathi.png,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Γαλαξίας,24-07-2024,30-07-2024,,
11,80036845,ΣΕΡΓΑΛ ΓΑΛΑ ΦΡΕΣΚΟ ΕΛΑΦΡΥ 1LT (ΜΑΚΕΔΟΝΙΑ - ΘΡΑΚΗ),1.12,1.12,default_kalathi.png,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Γαλαξίας,24-07-2024,30-07-2024,,
11,351227,ΟΛΥΜΠΟΣ ΕΠΙΛΕΓΜΕΝΟ ΕΛΑΦΡΥ 1.5% 1LT,1.49,1.49,default_kalathi.png,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Γαλαξίας,24-07-2024,30-07-2024,,
11,352831,ΔΩΔΩΝΗ  ΓΑΛΑ ΕΛΑΦΡΥ 1LT (ΜΟΝΟ ΗΠΕΙΡΟΣ),1.35,1.35,default_kalathi.png,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,Γαλαξίας,24-07-2024,30-07-2024,,
12,320101,ΒΛΑΧΑΣ ΕΒΑΠΟΡΕ 410ΓΡ,1.16,2.83,default_kalathi.png,0,Γάλα Εβαπορέ,lt,,Γαλαξίας,24-07-2024,30-07-2024,,
12,320106,ΒΛΑΧΑΣ ΕΛΑΦΡΥ ΕΒΑΠΟΡΕ 410ΓΡ.,1.16,2.83,default_kalathi.png,0,Γάλα Εβαπορέ,lt,,Γαλαξίας,24-07-2024,30-07-2024,,
13,3511050,ΑΓΕΛΑΔΙΤΣΑ 4% ΛΙΠΑΡΑ 3x200ΓΡ.,2.05,3.42,default_kalathi.png,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,Γαλαξίας,24-07-2024,30-07-2024,,
14,351161,ΑΓΕΛΑΔΙΤΣΑ 2%ΛΙΠΑΡΑ 3x200ΓΡ.,2.05,3.42,default_kalathi.png,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,Γαλαξίας,24-07-2024,30-07-2024,,
15,80044008,ΦΕΤΑ ΤΥΡΙ ΤΡΙΚΑΛΩΝ ΠΟΠ ΔΟΧΕΙΟ  ΤΟ ΚΙΛΟ,9.98,9.98,default_kalathi.png,0,Τυρί Φέτα,kg,,Γαλαξίας,24-07-2024,30-07-2024,,
