barcode,name,parent_categ,category_name,category_uuid,price,price_normalized,unit,image,diabetes,merchant_name,merchant_displayname,pl,from,until
5202336035700,AB ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2% 3Χ200ΓΡ,"Γιαούρτια, Κρέμες γάλακτος & Επιδόρπια ψυγείου",Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),14,1.3,2.17,kg,7080184.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336106974,ΑΒ ΦΕΤΑ ΠΟΠ ΤΡΙΠΟΛΕΩΣ 400G VACUUM,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Φέτα,15,3.95,9.88,kg,7309470.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
34144992,GOUDA ΓΕΡΜΑΝΙΑΣ  ΦΡΑΤΖΟΛΑ,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Γκούντα,16,6.4,6.4,kg,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201953990713,GOUDA ΣΕ ΦΕΤΕΣ 400ΓΡ,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί Γκούντα,16,2.75,6.88,kg,7301299.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336068197,ΑΒ ΗΜΙΣΚΛΗΡΟ ΤΥΡΙ ΦΕΤΕΣ 200ΓΡ LIGHT,Τυροκομικά & Φυτικά Αναπληρώματα,Τυρί με Χαμηλά Λιπαρά,17,1.92,9.6,kg,7561593.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201106271270,PUMMARO PASSATA ΚΛΑΣΙΚΟ 500GR,Τρόφιμα Παντοπωλείου,Χυμός Τομάτας Διατηρημένος,18,0.67,1.34,kg,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
GRHC3270464,GUSTONA 6/8 ΠΑΣΑΤΑ ΤΟΜΑΤΑ 500G,Τρόφιμα Παντοπωλείου,Χυμός Τομάτας Διατηρημένος,18,0.57,1.14,kg,7718936.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336137152,AB ΑΥΓΑ 10ΑΔΑ ΑΧΥΡΩΝΑ LARGE 63/73GR,"Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί",Αυγά,19,3.29,0.33,τμχ,7624168.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336137176,AB ΑΥΓΑ 12ΑΔΑ ΜΕDIUM 53/63GR,"Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί",Αυγά,19,2.65,0.22,τμχ,7624159.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5208069003115,SUPER FRESCO ΜΑΡΓΑΡ.ΚΛΑΣΙΚΟ 200G,Τυροκομικά & Φυτικά Αναπληρώματα,Μαργαρίνες,20,0.75,3.75,kg,7633040.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336008858,ΑΒ ΕΧΤΡΑ ΠΑΡΘ.ΕΛΑΙΟΛΑΔΟ 1LTΦ/ΠΛΑΣΤ,Τρόφιμα Παντοπωλείου,Παρθένο Ελαιόλαδο,21,10.9,10.9,lt,7062286.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336154029,GUSTONA ΗΛΙΕΛΑΙΟ 2LT,Τρόφιμα Παντοπωλείου,Ηλιέλαιο,22,2.98,1.49,lt,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201310722292,ΥΦΑΝΤΗΣ ΑΡΑΚΑΣ 800G+200G ΔΩΡΟ,Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,2.86,2.86,kg,7637352.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201310722315,ΥΦΑΝΤΗΣ ΦΑΣΟΛΙ ΣΤΡΟΓ. 800G+200G ΔΩΡΟ,Κατεψυγμένα,Λαχανικά Κατεψυγμένα,23,2.58,2.58,kg,7637367.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336024438,ΑΒ ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣ/ΚΗ Ε.Ε.1KG,Τρόφιμα Παντοπωλείου,Λευκή Ζάχαρη,24,0.85,0.85,kg,7473026.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336128600,ΑΒ ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣ/ΚΗ Ε.Ε. 1KG,Τρόφιμα Παντοπωλείου,Λευκή Ζάχαρη,24,0.85,0.85,kg,7616633.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
3041091409812,NUTRICIA ΦΑΡΙΝ ΛΑΚΤΕ 250 ΓΡ,Βρεφικές & Παιδικές τροφές,Κρέμες για βρέφη,25,2.58,10.32,kg,7475893.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202353004819,ALMIRON 1+ GROWING UP  1LT,Βρεφικές & Παιδικές τροφές,Γάλα για βρέφη,26,2.13,2.13,kg,7068172.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202353004826,ALMIRON GROWING UP 2+  1LT,Βρεφικές & Παιδικές τροφές,Γάλα για βρέφη,26,2.13,2.13,kg,7068174.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201075011730,ΦΙΛΙΟΣ ΠΑΡΑΔΟΣΙΑΚΟΣ ΕΛ/ΚΟΣ ΚΑΦΕΣ 96GR,Είδη πρωινού & Ροφήματα,Ελληνικός Καφές,27,1.05,10.94,kg,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201485006494,ΦΡ. ELITE CL.OΛ.ΑΛΕΣ.4Χ90GR 3+1ΔΩΡ,Είδη πρωινού & Ροφήματα,Ελληνικός Καφές,27,1.49,4.14,kg,7070501.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
8711000531464,JACOBS ΚΑΦΕΣ ΣΤΙΓΜΗΣ     100GR,Είδη πρωινού & Ροφήματα,Στιγμιαίος Καφές,28,4.32,43.2,kg,7084328.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
8712500013269,GONDOLIERE ΚΑΦΕΣ ΦΙΛΤΡΟΥ 500Γ,Είδη πρωινού & Ροφήματα,Γαλλικός Καφές,29,5.35,10.7,kg,7555374.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201434009019,ΖΩΓΡΑΦΟΣ SLIM LINE STEVIA ΣΚΟΝΗ 90G,Τρόφιμα Παντοπωλείου,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,30,4.12,45.78,kg,default_kalathi.png,diabetes,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201399011270,3ΑΛΦΑ ΦΑΚΕΣ ΨΙΛΕΣ 500GR ΕΙΣΑΓΩΓΗΣ,Τρόφιμα Παντοπωλείου,Φακές,32,1.87,3.74,kg,7085582.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336137633,ΑΒ ΦΑΚΕΣ ΨΙΛΕΣ 500G ΕΙΣΑΓΩΓΗΣ,Τρόφιμα Παντοπωλείου,Φακές,32,0.94,1.88,kg,7142787.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336024469,AB ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1LT,"Αναψυκτικά, Νερά & Χυμοί",Χυμός Πορτοκάλι,33,1.05,1.05,lt,7091821.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336128143,ΑΒ ΣΚΟΝΗ ΠΛΥΝΤ.ACTIVE CLEAN 75MEZ,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πλυντηρίου,35,6.59,0.09,μεζ,7584379.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336119462,AB ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ UL.FRESH 1250ML,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,0.93,0.74,lt,7568693.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336127764,AB ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ UL.LEMON 1250ML,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,0.93,0.74,lt,7568679.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336127801,AB ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ UL.PINK 1250ML,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,36,0.93,0.74,lt,7568692.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201314195542,AVA ACTION ΞΥΔΙ&ΠΡ.ΜΗΛΟ 430ML,Απορρυπαντικά & Είδη Καθαρισμού,Απορρυπαντικά Πιάτων,37,1.0,2.33,lt,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336021536,ΑΒ ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ 800GR,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Κουζίνας,38,2.5,3.13,kg,7114202.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
8006540948163,ORALB ΟΔ/ΜΑ 1 2 3 75ML,Καλλυντικά & Είδη Προσωπικής υγιεινής,Οδοντόκρεμα,39,1.05,14.0,kg,7111750.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336111510,365 ΧΑΡΤΙ ΥΓΕΙΑΣ 10ΡΟΛΑ 2PLY,"Χαρτικά, Πάνες & Σερβιέτες",Χαρτί Υγείας,40,2.46,0.25,τμχ,7353743.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201263006340,E.DAY U.P.HDRY ECONOMY NORMAL 18Τ,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,2.15,0.12,τμχ,7113983.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263006357,E.DAY U.P.HDRY ECONOMY SUPER 18T,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,2.15,0.12,τμχ,7113996.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263006364,E.DAY U.P.HDRY ECON.MAXI NIGHT 18Τ,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,2.15,0.12,τμχ,7113984.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5400113567189,CARE TAMPON CONT REGULAR 32T,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,2.66,0.08,τμχ,7298195.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
8700216171403,ALWAYS ULTRA LONG PLUS 36T,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,4.0,0.11,τμχ,7683316.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
8700216171489,ALWAYS ULTRA NIGHT 32T,"Χαρτικά, Πάνες & Σερβιέτες",Σερβιέτες ή Ταμπόν,41,4.0,0.13,τμχ,7683317.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
8590421070512,EMMA ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500GR,Είδη πρωινού & Ροφήματα,Προϊόντα Βρώμης,42,0.98,1.96,kg,7685010.jpg,diabetes,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201109002703,KARAVAKI ΣΑΜΠ.ΘΡΕΨΗ&ΕΝΥΔ.ΑΝΤΛ.600ML,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν,43,2.67,4.45,lt,7617092.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336134403,CARE ΣΑΠΟΥΝΙ 3X125G,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαπούνι Στερεό,44,1.05,2.8,kg,7614235.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201263083501,SANI ΑΝΟΙΧΤΗ ΠΑΝΑ MEDIUM N2 15T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,7.48,0.5,τμχ,7124225.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263083518,SANI ΑΝΟΙΧΤΗ ΠΑΝΑ LARGE N3 12T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,7.48,0.62,τμχ,7124226.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263083631,SANI ΑΝΟΙΧΤΗ ΠΑΝΑ EXTR.LARGE N4 10T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,7.48,0.75,τμχ,7113562.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263086601,SANI PANTS SMALL NO1 14T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,6.45,0.46,τμχ,7128027.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263086618,SANI PANTS MEDIUM NO2 14T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,7.67,0.55,τμχ,7128016.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263086625,SANI PANTS LARGE NO3 14T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,8.99,0.64,τμχ,7127978.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
7322540593143,TENA LADY MAXI INSTA-DRY 12T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,4.49,0.37,τμχ,7133541.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
7322541096667,TENA LADY MAXI NIGHT 12ΤΕΜ.,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,4.58,0.38,τμχ,7117368.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
7322541132136,TENA LADY EXTRA 20T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες Ακράτειας,45,4.88,0.24,τμχ,7226107.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263082573,BABYLINO SENS.ECONOMY N3 4 9KG 56T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.99,0.18,τμχ,7633002.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263082580,BABYLINO SENS.ECONOMY N4 8 13KG 50T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.99,0.2,τμχ,7633012.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263082597,BABYLINO SENS.ECO.N4+ 10 15KG 46T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.99,0.22,τμχ,7632966.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263082603,BABYLINO SENS ECO.N5 11 16 KG 44T  ,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.99,0.23,τμχ,7633006.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263082627,BABYLINO SENS.ECONOMY N2 3 6KG 50T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,5.99,0.12,τμχ,7633000.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263082634,BABYLINO SENS ECO.N5+ 12 17KG 42T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.99,0.24,τμχ,7637767.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263826108,BABYLINO SENS ECO NΟ6 13 18KG 38T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.49,0.25,τμχ,7637774.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263826405,BABYLINO SENS ECO NΟ7 15+KG 36T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,9.49,0.26,τμχ,7637831.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263890253,BABYLINO PANTS ECO N4 7/13KG 38T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,8.85,0.23,τμχ,7706251.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263890260,BABYLINO PANTS ECO N5 10/16KG 34T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,8.85,0.26,τμχ,7706298.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263890277,BABYLINO PANTS ECO N6 13/18KG 31T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,8.85,0.29,τμχ,7706299.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201263890284,BABYLINO PANTS ECO N7 15/25KG 28T,"Χαρτικά, Πάνες & Σερβιέτες",Πάνες για Μωρά,46,8.85,0.32,τμχ,7706300.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201410964103,SEPTONA ΜΩΡ/ΛΑ ΧΑΜΟΜΗΛΙ 80T(2+1),"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.75,0.01,τμχ,7608635.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336119943,CARE BABY WIPES SENSITIVE 3X72TEM,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.42,0.01,τμχ,7504927.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336119967,CARE BABY WIPES ΧΑΜΟΜΗΛΙ 3X72TEM,"Χαρτικά, Πάνες & Σερβιέτες",Μωρομάντηλα,47,2.42,0.01,τμχ,7504941.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201410220056,SEPTONA ΣΑΜΠ&ΑΦΡ/ΤΡΟ ΑΛΟΗ 500ML,Καλλυντικά & Είδη Προσωπικής υγιεινής,Σαμπουάν για Μωρά,48,2.67,5.34,lt,7149350.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336037117,FAMILY FRIENDS ΣΚΥΛ.ΒΟΔ/ΚΟΤ.1230GR,Τροφές & Είδη για Κατοικίδια,Τροφή για Σκύλους,49,1.65,1.34,kg,7067551.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5202336037124,FAMILY FRIENDS ΣΚΥΛ.ΑΡΝ/ΚΟΤ.1230GR,Τροφές & Είδη για Κατοικίδια,Τροφή για Σκύλους,49,1.65,1.34,kg,7067552.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
8590421066485,LOVEPET Υ.Τ. ΓΑΤΑΣ ΒΟΔ.ΦΑΚ.100G,Τροφές & Είδη για Κατοικίδια,Τροφή για γάτες,50,0.39,3.9,kg,7664228.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5203064007373,ΑΛΛΑΤΙΝΗ ΑΛΕΥΡΙ Γ.Ο.Χ. 1ΚG 0.30ΦΘΗΝΟΤΕΡΟ,Τρόφιμα Παντοπωλείου,Αλεύρι,51,1.36,1.36,kg,7143353.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
26322254,ΝΙΤΣΙΑΚΟΣ ΒΟΕΙΟ ΕΛ. ΕΚΤ/ΦΗΣ ΛΑΠΑ-ΣΤΗΘΟΣ,Φρέσκο Κρέας,Μοσχάρι,52,9.9,9.9,kg,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
GR9375,ΒΟΕΙΟ ΣΤΗΘΟΣ ΚΑΙ ΛΑΠΑ Α/Ο ΕΛΛ,Φρέσκο Κρέας,Μοσχάρι,52,9.9,9.9,kg,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
29664306,ΠΑΡΙΖΑ TOSTAKI,Αλλαντικά,Πάριζα,53,3.7,3.7,kg,7141249.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336097951,ΑΒ ΠΑΡΙΖΑΚΙ 330ΓΡ,Αλλαντικά,Πάριζα,53,1.14,3.45,kg,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
GRHC3160122,ROYAL ΓΑΛΑ UHT 3.5% 1 LT,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα υψηλής παστερίωσης πλήρες,54,1.05,1.05,kg,7344273.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5206546001272,ROYAL ΓΑΛΑ UHT 1.5% 1L,"Γάλατα, Ροφήματα & Χυμοί ψυγείου",Γάλα παστερίωσης με χαμηλά λιπαρά,55,0.95,0.95,kg,7702842.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
29985760,ΛΕΥΚΟ ΤΡΙΚΑΛΩΝ ΔΟΧΕΙΟ,Τυροκομικά & Φυτικά Αναπληρώματα,Λευκό τυρί,56,6.95,6.95,kg,default_kalathi.png,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5203197138227,ΛΕΥΚΟ ΤΥΡΙ ΒΕΡΓΙΝΑ ΤΑΠΕΡ 400ΓΡ,Τυροκομικά & Φυτικά Αναπληρώματα,Λευκό τυρί,56,3.24,8.1,kg,7558015.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5201399011201,3ΑΛΦΑ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500GR ΕΙΣΑΓΩΓ.,Τρόφιμα Παντοπωλείου,Φασόλια,57,2.07,4.14,kg,7085608.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336137732,ΑΒ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500GR ΕΙΣΑΓ.,Τρόφιμα Παντοπωλείου,Φασόλια,57,0.98,1.96,kg,7225878.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201399010334,3ΑΛΦΑ ΡΕΒΥΘΙΑ ΑΠΟΦΛ. 500GR ΕΙΣ.,Τρόφιμα Παντοπωλείου,Ρεβύθια,58,2.89,5.78,kg,7085634.jpg,,ab,ΑΒ Βασιλόπουλος,0,2024-07-24,2024-07-30
5202336137718,ΑΒ ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ 500GR ΕΙΣΑΓ.,Τρόφιμα Παντοπωλείου,Ρεβύθια,58,1.4,2.8,kg,7225834.jpg,,ab,ΑΒ Βασιλόπουλος,1,2024-07-24,2024-07-30
5201502110043,AGRINO 500G ΡΥΖΙ ΛΑΙΣ ΚΑΡΟΛΙΝΑ,Τρόφιμα Παντοπωλείου,Ρύζι,1,1.89,3.78,Kg,5201502110043.jpg,,bazaar,Bazaar,0,2024-07-24,2024-07-30
5208086439218,ΕΛΛΗΝΙΚΗ ΣΠΟΡΑ 500G ΡΥΖΙ τ.ΑΜΕΡΙΚΗΣ,Τρόφιμα Παντοπωλείου,Ρύζι,1,0.95,1.9,Kg,5208086439218.jpg,,bazaar,Bazaar,1,2024-07-24,2024-07-30
5208086441426,ΚΑΛΗΜΕΡΑ 700G ΦΟΡΜΑ ΤΟΣΤ ΣΤΑΡΕΝΙΟ,Είδη Αρτοζαχαροπλαστείου,Ψωμί για Tοστ,2,1.35,1.93,Kg,5208086441426.jpg,,bazaar,Bazaar,1,2024-07-24,2024-07-30
5200127470969,ΚΑΣΙΜΗ 350G ΑΡΤΟΣΚΕΥΑΣΜΑ ΤΟ ΧΩΡΙΑΤΙΚΟ,Είδη Αρτοζαχαροπλαστείου,Ψωμί Φραντζόλα,3,0.75,2.14,Kg,5200127470969.jpg,,bazaar,Bazaar,0,2024-07-24,2024-07-30
5201004057464,ΠΑΠΑΔΟΠΟΥΛΟΥ 127.5Gx4 ΦΡΥΓ ΣΙΤΟΥ (ΔΩΡΟ 1 ΠΑΚΕΤΟ),Είδη Αρτοζαχαροπλαστείου,Φρυγανιές,4,1.49,2.92,Kg,5201004057464.jpg,,bazaar,Bazaar,0,2024-07-24,2024-07-30
5201013012508,ΜΑΚΒΕΛ 500G ΣΠΑΓΓΕΤΙ N.6,Τρόφιμα Παντοπωλείου,Μακαρόνια Νο 6,5,0.69,1.38,Kg,5201013012508.jpg,,bazaar,Bazaar,0,2024-07-24,2024-07-30
5201013020107,ΕΛΛΗΝΙΚΗ ΣΠΟΡΑ 500G ΣΠΑΓΓΕΤΙ No6,Τρόφιμα Παντοπωλείου,Μακαρόνια Νο 6,5,0.62,1.24,Kg,5201013020107.jpg,,bazaar,Bazaar,1,2024-07-24,2024-07-30
1501,ΧΟΙΡΙΝΟ ΛΑΙΜΟΣ ΝΩΠΟ Μ/Ο ΟΛΛΑΝΔΙΑΣ,Φρέσκο Κρέας,Νωπό Χοιρινό,6,5.49,5.49,Kg,18437.jpg,,bazaar,Bazaar,0,2024-07-24,2024-07-30
01741,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ (ΧΥΜΑ),Φρέσκο Κρέας,Νωπό Κοτόπουλο Ολόκληρο,7,3.19,3.19,Kg,01741.jpg,,bazaar,Bazaar,0,2024-07-24,2024-07-30
5202528068899,FARMER 200G ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ ΤΕΤΡΑΓ ΣΕ ΦΕΤΕΣ,Αλλαντικά,Γαλοπούλα,8,1.19,5.95,Kg,5202528068899.jpg,,bazaar,Bazaar,1,2024-07-24,2024-07-30
5202575007483,CRETA TOSTAKI 160G ΧΩΡ. ΓΛΟΥΤΕΝΗ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ,Αλλαντικά,Γαλοπούλα,8,1.79,11.19,Kg,5202575007483.jpg,,bazaar,Bazaar,0,2024-07-24,2024-07-30
5208116140008,ΚΑΛΛΙΜΑΝΗ 450G ΓΛΩΣΣΑ ΦΙΛΕΤΟ ΚΤΨ,Κατεψυγμένα,Ψάρια Κατεψυγμένα,9,6.64,14.76,Kg,5208116140008.jpg,,bazaar,Bazaar,0,2024-07-24,2024-07-30
